Date,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,year,month,day,dayYear,week_num,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,PromoInterval
2014-05-28,1064,3,2014-05-28,10121,1193,1,0,0,0,2014,5,28,148,21,a,c,420,,,
2014-05-29,39,4,2014-05-29,0,0,0,0,a,0,2014,5,29,149,21,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-05-29,680,4,2014-05-29,0,0,0,0,a,0,2014,5,29,149,21,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-05-29,1064,4,2014-05-29,0,0,0,0,a,0,2014,5,29,149,21,a,c,420,,,
2014-05-30,39,5,2014-05-30,6420,767,1,0,0,0,2014,5,30,150,21,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-05-30,680,5,2014-05-30,7500,1043,1,0,0,1,2014,5,30,150,21,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-05-30,1064,5,2014-05-30,12267,1367,1,0,0,0,2014,5,30,150,21,a,c,420,,,
2014-05-31,39,6,2014-05-31,3598,478,1,0,0,0,2014,5,31,151,21,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-05-31,680,6,2014-05-31,6091,850,1,0,0,0,2014,5,31,151,21,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-05-31,1064,6,2014-05-31,9899,1016,1,0,0,0,2014,5,31,151,21,a,c,420,,,
2014-01-06,39,7,2014-01-06,0,0,0,0,0,0,2014,6,1,152,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-01-06,680,7,2014-01-06,0,0,0,0,0,0,2014,6,1,152,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-01-06,1064,7,2014-01-06,0,0,0,0,0,0,2014,6,1,152,22,a,c,420,,,
2014-02-06,39,1,2014-02-06,9064,985,1,1,0,0,2014,6,2,153,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-02-06,680,1,2014-02-06,6341,928,1,1,0,0,2014,6,2,153,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-02-06,1064,1,2014-02-06,14068,1473,1,1,0,0,2014,6,2,153,22,a,c,420,,,
2014-03-06,39,2,2014-03-06,6947,824,1,1,0,0,2014,6,3,154,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-03-06,680,2,2014-03-06,5137,747,1,1,0,0,2014,6,3,154,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-03-06,1064,2,2014-03-06,10890,1205,1,1,0,0,2014,6,3,154,22,a,c,420,,,
2014-04-06,39,3,2014-04-06,6134,767,1,1,0,0,2014,6,4,155,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-04-06,680,3,2014-04-06,4922,761,1,1,0,0,2014,6,4,155,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-04-06,1064,3,2014-04-06,10936,1167,1,1,0,0,2014,6,4,155,22,a,c,420,,,
2014-05-06,39,4,2014-05-06,5167,635,1,1,0,0,2014,6,5,156,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-05-06,680,4,2014-05-06,6569,853,1,1,0,0,2014,6,5,156,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-05-06,1064,4,2014-05-06,9540,1100,1,1,0,0,2014,6,5,156,22,a,c,420,,,
2014-06-06,39,5,2014-06-06,5573,697,1,1,0,0,2014,6,6,157,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-06,680,5,2014-06-06,5417,728,1,1,0,0,2014,6,6,157,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-06,1064,5,2014-06-06,10078,1121,1,1,0,0,2014,6,6,157,22,a,c,420,,,
2014-07-06,39,6,2014-07-06,3445,449,1,0,0,0,2014,6,7,158,22,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-06,680,6,2014-07-06,5163,780,1,0,0,0,2014,6,7,158,22,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-06,1064,6,2014-07-06,8665,924,1,0,0,0,2014,6,7,158,22,a,c,420,,,
2014-08-06,39,7,2014-08-06,0,0,0,0,0,0,2014,6,8,159,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-08-06,680,7,2014-08-06,0,0,0,0,0,0,2014,6,8,159,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-08-06,1064,7,2014-08-06,0,0,0,0,0,0,2014,6,8,159,23,a,c,420,,,
2014-09-06,39,1,2014-09-06,0,0,0,0,a,0,2014,6,9,160,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-09-06,680,1,2014-09-06,0,0,0,0,a,0,2014,6,9,160,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-09-06,1064,1,2014-09-06,0,0,0,0,a,0,2014,6,9,160,23,a,c,420,,,
2014-10-06,39,2,2014-10-06,4510,627,1,0,0,1,2014,6,10,161,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-10-06,680,2,2014-10-06,4856,791,1,0,0,0,2014,6,10,161,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-10-06,1064,2,2014-10-06,8814,959,1,0,0,1,2014,6,10,161,23,a,c,420,,,
2014-11-06,39,3,2014-11-06,4228,580,1,0,0,0,2014,6,11,162,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-11-06,680,3,2014-11-06,4438,711,1,0,0,0,2014,6,11,162,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-11-06,1064,3,2014-11-06,8443,1023,1,0,0,0,2014,6,11,162,23,a,c,420,,,
2014-12-06,39,4,2014-12-06,4378,610,1,0,0,0,2014,6,12,163,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-12-06,680,4,2014-12-06,4133,671,1,0,0,0,2014,6,12,163,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-12-06,1064,4,2014-12-06,8171,1004,1,0,0,0,2014,6,12,163,23,a,c,420,,,
2014-06-13,39,5,2014-06-13,3196,479,1,0,0,0,2014,6,13,164,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-13,680,5,2014-06-13,4464,706,1,0,0,0,2014,6,13,164,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-13,1064,5,2014-06-13,8638,1039,1,0,0,0,2014,6,13,164,23,a,c,420,,,
2014-06-14,39,6,2014-06-14,2680,368,1,0,0,0,2014,6,14,165,23,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-14,680,6,2014-06-14,5284,830,1,0,0,0,2014,6,14,165,23,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-14,1064,6,2014-06-14,9149,973,1,0,0,0,2014,6,14,165,23,a,c,420,,,
2014-06-15,39,7,2014-06-15,0,0,0,0,0,0,2014,6,15,166,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-15,680,7,2014-06-15,0,0,0,0,0,0,2014,6,15,166,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-15,1064,7,2014-06-15,0,0,0,0,0,0,2014,6,15,166,24,a,c,420,,,
2014-06-16,39,1,2014-06-16,8258,924,1,1,0,0,2014,6,16,167,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-16,680,1,2014-06-16,4629,707,1,1,0,0,2014,6,16,167,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-16,1064,1,2014-06-16,12263,1295,1,1,0,0,2014,6,16,167,24,a,c,420,,,
2014-06-17,39,2,2014-06-17,6297,769,1,1,0,0,2014,6,17,168,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-17,680,2,2014-06-17,5146,711,1,1,0,0,2014,6,17,168,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-17,1064,2,2014-06-17,12196,1239,1,1,0,0,2014,6,17,168,24,a,c,420,,,
2014-06-18,39,3,2014-06-18,6425,837,1,1,0,0,2014,6,18,169,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-18,680,3,2014-06-18,5115,721,1,1,0,0,2014,6,18,169,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-18,1064,3,2014-06-18,10432,1227,1,1,0,0,2014,6,18,169,24,a,c,420,,,
2014-06-19,39,4,2014-06-19,0,0,0,1,a,0,2014,6,19,170,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-19,680,4,2014-06-19,4478,678,1,1,0,0,2014,6,19,170,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-19,1064,4,2014-06-19,0,0,0,1,a,0,2014,6,19,170,24,a,c,420,,,
2014-06-20,39,5,2014-06-20,7106,812,1,1,0,0,2014,6,20,171,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-20,680,5,2014-06-20,4672,721,1,1,0,0,2014,6,20,171,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-20,1064,5,2014-06-20,12045,1306,1,1,0,0,2014,6,20,171,24,a,c,420,,,
2014-06-21,39,6,2014-06-21,3163,468,1,0,0,0,2014,6,21,172,24,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-21,680,6,2014-06-21,5587,856,1,0,0,0,2014,6,21,172,24,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-21,1064,6,2014-06-21,8331,948,1,0,0,0,2014,6,21,172,24,a,c,420,,,
2014-06-22,39,7,2014-06-22,0,0,0,0,0,0,2014,6,22,173,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-22,680,7,2014-06-22,0,0,0,0,0,0,2014,6,22,173,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-22,1064,7,2014-06-22,0,0,0,0,0,0,2014,6,22,173,25,a,c,420,,,
2014-06-23,39,1,2014-06-23,4214,603,1,0,0,0,2014,6,23,174,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-23,680,1,2014-06-23,4164,704,1,0,0,0,2014,6,23,174,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-23,1064,1,2014-06-23,8954,1073,1,0,0,0,2014,6,23,174,25,a,c,420,,,
2014-06-24,39,2,2014-06-24,3923,578,1,0,0,0,2014,6,24,175,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-24,680,2,2014-06-24,3602,620,1,0,0,0,2014,6,24,175,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-24,1064,2,2014-06-24,6695,880,1,0,0,0,2014,6,24,175,25,a,c,420,,,
2014-06-25,39,3,2014-06-25,3565,555,1,0,0,0,2014,6,25,176,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-25,680,3,2014-06-25,3570,638,1,0,0,0,2014,6,25,176,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-25,1064,3,2014-06-25,7359,887,1,0,0,0,2014,6,25,176,25,a,c,420,,,
2014-06-26,39,4,2014-06-26,3779,533,1,0,0,0,2014,6,26,177,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-26,680,4,2014-06-26,4220,644,1,0,0,0,2014,6,26,177,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-26,1064,4,2014-06-26,6908,844,1,0,0,0,2014,6,26,177,25,a,c,420,,,
2014-06-27,39,5,2014-06-27,4132,570,1,0,0,0,2014,6,27,178,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-27,680,5,2014-06-27,4741,699,1,0,0,0,2014,6,27,178,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-27,1064,5,2014-06-27,9253,995,1,0,0,0,2014,6,27,178,25,a,c,420,,,
2014-06-28,39,6,2014-06-28,2960,403,1,0,0,0,2014,6,28,179,25,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-28,680,6,2014-06-28,6136,843,1,0,0,0,2014,6,28,179,25,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-28,1064,6,2014-06-28,8942,915,1,0,0,0,2014,6,28,179,25,a,c,420,,,
2014-06-29,39,7,2014-06-29,0,0,0,0,0,0,2014,6,29,180,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-29,680,7,2014-06-29,0,0,0,0,0,0,2014,6,29,180,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-29,1064,7,2014-06-29,0,0,0,0,0,0,2014,6,29,180,26,a,c,420,,,
2014-06-30,39,1,2014-06-30,11340,1138,1,1,0,0,2014,6,30,181,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-30,680,1,2014-06-30,7028,894,1,1,0,0,2014,6,30,181,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-30,1064,1,2014-06-30,15857,1529,1,1,0,0,2014,6,30,181,26,a,c,420,,,
2014-01-07,39,2,2014-01-07,7934,893,1,1,0,0,2014,7,1,182,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-01-07,680,2,2014-01-07,6310,889,1,1,0,0,2014,7,1,182,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-01-07,1064,2,2014-01-07,12715,1342,1,1,0,0,2014,7,1,182,26,a,c,420,,,
2014-02-07,39,3,2014-02-07,6683,846,1,1,0,0,2014,7,2,183,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-02-07,680,3,2014-02-07,5632,827,1,1,0,0,2014,7,2,183,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-02-07,1064,3,2014-02-07,11693,1228,1,1,0,0,2014,7,2,183,26,a,c,420,,,
2014-03-07,39,4,2014-03-07,5714,695,1,1,0,0,2014,7,3,184,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-03-07,680,4,2014-03-07,5255,793,1,1,0,0,2014,7,3,184,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-03-07,1064,4,2014-03-07,10487,1154,1,1,0,0,2014,7,3,184,26,a,c,420,,,
2014-04-07,39,5,2014-04-07,5106,629,1,1,0,0,2014,7,4,185,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-04-07,680,5,2014-04-07,4426,667,1,1,0,0,2014,7,4,185,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-04-07,1064,5,2014-04-07,9350,1096,1,1,0,0,2014,7,4,185,26,a,c,420,,,
2014-05-07,39,6,2014-05-07,3401,425,1,0,0,0,2014,7,5,186,26,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-05-07,680,6,2014-05-07,5379,827,1,0,0,0,2014,7,5,186,26,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-05-07,1064,6,2014-05-07,7914,840,1,0,0,0,2014,7,5,186,26,a,c,420,,,
2014-06-07,39,7,2014-06-07,0,0,0,0,0,0,2014,7,6,187,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-07,680,7,2014-06-07,0,0,0,0,0,0,2014,7,6,187,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-07,1064,7,2014-06-07,0,0,0,0,0,0,2014,7,6,187,27,a,c,420,,,
2014-07-07,39,1,2014-07-07,4794,647,1,0,0,1,2014,7,7,188,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-07,680,1,2014-07-07,5036,806,1,0,0,0,2014,7,7,188,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-07,1064,1,2014-07-07,8759,1066,1,0,0,1,2014,7,7,188,27,a,c,420,,,
2014-08-07,39,2,2014-08-07,3206,409,1,0,0,1,2014,7,8,189,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-08-07,680,2,2014-08-07,4369,726,1,0,0,0,2014,7,8,189,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-08-07,1064,2,2014-08-07,5856,736,1,0,0,1,2014,7,8,189,27,a,c,420,,,
2014-09-07,39,3,2014-09-07,2700,403,1,0,0,1,2014,7,9,190,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-09-07,680,3,2014-09-07,4550,691,1,0,0,0,2014,7,9,190,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-09-07,1064,3,2014-09-07,6184,665,1,0,0,1,2014,7,9,190,27,a,c,420,,,
2014-10-07,39,4,2014-10-07,3975,625,1,0,0,1,2014,7,10,191,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-10-07,680,4,2014-10-07,4276,671,1,0,0,0,2014,7,10,191,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-10-07,1064,4,2014-10-07,8833,1006,1,0,0,1,2014,7,10,191,27,a,c,420,,,
2014-11-07,39,5,2014-11-07,3860,543,1,0,0,1,2014,7,11,192,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-11-07,680,5,2014-11-07,4579,708,1,0,0,0,2014,7,11,192,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-11-07,1064,5,2014-11-07,8871,1005,1,0,0,1,2014,7,11,192,27,a,c,420,,,
2014-12-07,39,6,2014-12-07,3001,426,1,0,0,0,2014,7,12,193,27,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-12-07,680,6,2014-12-07,5062,779,1,0,0,0,2014,7,12,193,27,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-12-07,1064,6,2014-12-07,8273,898,1,0,0,0,2014,7,12,193,27,a,c,420,,,
2014-07-13,39,7,2014-07-13,0,0,0,0,0,0,2014,7,13,194,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-13,680,7,2014-07-13,0,0,0,0,0,0,2014,7,13,194,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-13,1064,7,2014-07-13,0,0,0,0,0,0,2014,7,13,194,28,a,c,420,,,
2014-07-14,39,1,2014-07-14,7912,861,1,1,0,1,2014,7,14,195,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-14,680,1,2014-07-14,5930,809,1,1,0,1,2014,7,14,195,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-14,1064,1,2014-07-14,11624,1221,1,1,0,1,2014,7,14,195,28,a,c,420,,,
2014-07-15,39,2,2014-07-15,6235,714,1,1,0,1,2014,7,15,196,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-15,680,2,2014-07-15,6032,876,1,1,0,1,2014,7,15,196,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-15,1064,2,2014-07-15,10490,1150,1,1,0,1,2014,7,15,196,28,a,c,420,,,
2014-07-16,39,3,2014-07-16,6091,760,1,1,0,1,2014,7,16,197,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-16,680,3,2014-07-16,5454,783,1,1,0,1,2014,7,16,197,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-16,1064,3,2014-07-16,9343,1034,1,1,0,1,2014,7,16,197,28,a,c,420,,,
2014-07-17,39,4,2014-07-17,4895,632,1,1,0,1,2014,7,17,198,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-17,680,4,2014-07-17,4774,716,1,1,0,1,2014,7,17,198,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-17,1064,4,2014-07-17,9875,1059,1,1,0,1,2014,7,17,198,28,a,c,420,,,
2014-07-18,39,5,2014-07-18,4523,567,1,1,0,1,2014,7,18,199,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-18,680,5,2014-07-18,4052,650,1,1,0,1,2014,7,18,199,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-18,1064,5,2014-07-18,9328,1026,1,1,0,1,2014,7,18,199,28,a,c,420,,,
2014-07-19,39,6,2014-07-19,2517,399,1,0,0,0,2014,7,19,200,28,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-19,680,6,2014-07-19,4669,656,1,0,0,0,2014,7,19,200,28,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-19,1064,6,2014-07-19,6807,786,1,0,0,0,2014,7,19,200,28,a,c,420,,,
2014-07-20,39,7,2014-07-20,0,0,0,0,0,0,2014,7,20,201,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-20,680,7,2014-07-20,0,0,0,0,0,0,2014,7,20,201,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-20,1064,7,2014-07-20,0,0,0,0,0,0,2014,7,20,201,29,a,c,420,,,
2014-07-21,39,1,2014-07-21,3468,495,1,0,0,1,2014,7,21,202,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-21,680,1,2014-07-21,4671,743,1,0,0,1,2014,7,21,202,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-21,1064,1,2014-07-21,7609,885,1,0,0,1,2014,7,21,202,29,a,c,420,,,
2014-07-22,39,2,2014-07-22,3694,516,1,0,0,1,2014,7,22,203,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-22,680,2,2014-07-22,3787,606,1,0,0,1,2014,7,22,203,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-22,1064,2,2014-07-22,7974,936,1,0,0,1,2014,7,22,203,29,a,c,420,,,
2014-07-23,39,3,2014-07-23,4062,548,1,0,0,1,2014,7,23,204,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-23,680,3,2014-07-23,4151,617,1,0,0,1,2014,7,23,204,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-23,1064,3,2014-07-23,7294,877,1,0,0,1,2014,7,23,204,29,a,c,420,,,
2014-07-24,39,4,2014-07-24,3483,491,1,0,0,1,2014,7,24,205,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-24,680,4,2014-07-24,3685,582,1,0,0,1,2014,7,24,205,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-24,1064,4,2014-07-24,6988,862,1,0,0,1,2014,7,24,205,29,a,c,420,,,
2014-07-25,39,5,2014-07-25,3166,448,1,0,0,1,2014,7,25,206,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-25,680,5,2014-07-25,4236,657,1,0,0,1,2014,7,25,206,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-25,1064,5,2014-07-25,7790,962,1,0,0,1,2014,7,25,206,29,a,c,420,,,
2014-07-26,39,6,2014-07-26,3326,422,1,0,0,0,2014,7,26,207,29,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-26,680,6,2014-07-26,5346,737,1,0,0,0,2014,7,26,207,29,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-26,1064,6,2014-07-26,7425,821,1,0,0,0,2014,7,26,207,29,a,c,420,,,
2014-07-27,39,7,2014-07-27,0,0,0,0,0,0,2014,7,27,208,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-27,680,7,2014-07-27,0,0,0,0,0,0,2014,7,27,208,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-27,1064,7,2014-07-27,0,0,0,0,0,0,2014,7,27,208,30,a,c,420,,,
2014-07-28,39,1,2014-07-28,7545,736,1,1,0,1,2014,7,28,209,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-28,680,1,2014-07-28,5560,744,1,1,0,1,2014,7,28,209,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-28,1064,1,2014-07-28,11430,1148,1,1,0,1,2014,7,28,209,30,a,c,420,,,
2014-07-29,39,2,2014-07-29,6049,686,1,1,0,1,2014,7,29,210,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-29,680,2,2014-07-29,4591,673,1,1,0,1,2014,7,29,210,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-29,1064,2,2014-07-29,10720,1087,1,1,0,1,2014,7,29,210,30,a,c,420,,,
2014-07-30,39,3,2014-07-30,6345,794,1,1,0,1,2014,7,30,211,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-30,680,3,2014-07-30,5534,763,1,1,0,1,2014,7,30,211,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-30,1064,3,2014-07-30,9814,1065,1,1,0,1,2014,7,30,211,30,a,c,420,,,
2014-07-31,39,4,2014-07-31,8135,923,1,1,0,1,2014,7,31,212,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-31,680,4,2014-07-31,6711,903,1,1,0,1,2014,7,31,212,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-31,1064,4,2014-07-31,12386,1188,1,1,0,1,2014,7,31,212,30,a,c,420,,,
2014-01-08,39,5,2014-01-08,5512,692,1,1,0,1,2014,8,1,213,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-01-08,680,5,2014-01-08,5781,793,1,1,0,1,2014,8,1,213,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-01-08,1064,5,2014-01-08,10843,1153,1,1,0,1,2014,8,1,213,30,a,c,420,,,
2014-02-08,39,6,2014-02-08,3817,509,1,0,0,0,2014,8,2,214,30,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-02-08,680,6,2014-02-08,4727,745,1,0,0,0,2014,8,2,214,30,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-02-08,1064,6,2014-02-08,7480,819,1,0,0,0,2014,8,2,214,30,a,c,420,,,
2014-03-08,39,7,2014-03-08,0,0,0,0,0,0,2014,8,3,215,31,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-03-08,680,7,2014-03-08,0,0,0,0,0,0,2014,8,3,215,31,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-03-08,1064,7,2014-03-08,0,0,0,0,0,0,2014,8,3,215,31,a,c,420,,,
2014-04-08,39,1,2014-04-08,8164,904,1,1,0,1,2014,8,4,216,31,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-04-08,680,1,2014-04-08,6411,900,1,1,0,1,2014,8,4,216,31,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-04-08,1064,1,2014-04-08,12487,1288,1,1,0,1,2014,8,4,216,31,a,c,420,,,
2014-05-08,39,2,2014-05-08,5879,740,1,1,0,1,2014,8,5,217,31,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-05-08,680,2,2014-05-08,5294,802,1,1,0,1,2014,8,5,217,31,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-05-08,1064,2,2014-05-08,10760,1161,1,1,0,1,2014,8,5,217,31,a,c,420,,,
2014-06-08,39,3,2014-06-08,6031,740,1,1,0,1,2014,8,6,218,31,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-06-08,680,3,2014-06-08,4687,680,1,1,0,1,2014,8,6,218,31,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-06-08,1064,3,2014-06-08,8940,1023,1,1,0,1,2014,8,6,218,31,a,c,420,,,
2014-07-08,39,4,2014-07-08,5150,629,1,1,0,1,2014,8,7,219,31,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2014-07-08,680,4,2014-07-08,6177,918,1,1,0,1,2014,8,7,219,31,c,a,170,,,"Mar,Jun,Sept,Dec"
2014-07-08,1064,4,2014-07-08,9418,1066,1,1,0,1,2014,8,7,219,31,a,c,420,,,
2014-08-08,39,5,2014-08-08,4909,581,1,1,0,1,2014,8,8,220,31,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
